field_id,crop,production_q
F2,Maize,493.2
F2,Wheat,4879.8
F2,Groundnut,72.0
F2,Maize,28.8
F2,Groundnut,3960.0
F2,Maize,125100.0
F2,Rice,16380.0
F2,Soyabean,72180.0
F2,Maize,504.0
F2,Wheat,394560.0
F2,Groundnut,4860.0
F2,Maize,198540.0
F2,Rice,5040.0
F2,Soyabean,95760.0
F2,Maize,46800.0
F2,Wheat,388800.0
F2,Groundnut,6480.0
F2,Maize,251100.0
F2,Rice,12600.0
F2,Soyabean,163440.0
F2,Maize,47340.0
F2,Wheat,448020.0
F2,Groundnut,5940.0
F2,Maize,225900.0
F2,Rice,14040.0
F2,Soyabean,220860.0
F2,Maize,40680.0
F2,Wheat,159660.0
F2,Groundnut,18900.0
F2,Groundnut,4320.0
F2,Maize,165420.0
F2,Rice,8280.0
F2,Soyabean,50580.0
F2,Maize,44640.0
F2,Wheat,82980.0
F2,Groundnut,2160.0
F2,Maize,360.0
F2,Groundnut,6660.0
F2,Maize,534420.0
F2,Rice,34200.0
F2,Soyabean,134100.0
F2,Maize,106740.0
F2,Wheat,181260.0
F2,Groundnut,4320.0
F2,Maize,2700.0
F2,Groundnut,5040.0
F2,Maize,316980.0
F2,Rice,3960.0
F2,Soyabean,64620.0
F2,Maize,103680.0
F2,Wheat,153000.0
F2,Groundnut,4140.0
F2,Maize,720.0
F2,Maize,1440.0
F2,Rice,2880.0
F2,Wheat,39240.0
F2,Groundnut,1980.0
F2,Maize,1440.0
F2,Rice,3600.0
F2,Soyabean,190620.0
F2,Maize,180.0
F2,Wheat,56880.0
F2,Groundnut,3600.0
F2,Groundnut,180.0
F2,Maize,180.0
F2,Soyabean,71820.0
F2,Wheat,37620.0
F2,Groundnut,4140.0
F2,Groundnut,180.0
F2,Maize,360.0
F2,Soyabean,56160.0
F2,Wheat,24840.0
F2,Groundnut,1800.0
F2,Maize,1800.0
F2,Soyabean,55080.0
F2,Wheat,27900.0
F2,Groundnut,2880.0
F2,Maize,1800.0
F2,Soyabean,73620.0
F2,Wheat,28440.0
F2,Groundnut,3240.0
F2,Groundnut,180.0
F2,Maize,2700.0
F2,Soyabean,67500.0
F2,Maize,180.0
F2,Wheat,22140.0
F2,Groundnut,1260.0
F2,Banana,47250.0
F2,Grapes,3042.0
F2,Mango,10494.0
F2,Onion,16524.0
F2,Tomato,2385.0
F2,Maize,1260.0
F2,Maize,180.0
F2,Soyabean,55800.0
F2,Wheat,6840.0
F2,Groundnut,540.0
F2,Groundnut,180.0
F2,Soyabean,70020.0
F2,Wheat,30780.0
F2,Groundnut,2160.0
F2,Maize,6120.0
F2,Soyabean,177120.0
F2,Maize,900.0
F2,Wheat,126180.0
F2,Groundnut,5040.0
F2,Maize,900.0
F2,Maize,178.20000000000002
F2,Soyabean,2966.4
F2,Maize,14.4
F2,Wheat,2365.2000000000003
F2,Groundnut,41.4
F2,Maize,1.8
F2,Maize,11520.0
F2,Soyabean,50940.0
F2,Maize,9.0
F2,Wheat,93420.0
F2,Maize,5580.0
F2,Soyabean,264600.0
F2,Maize,360.0
F2,Wheat,159300.0
F2,Maize,4860.0
F2,Soyabean,429120.0
F2,Maize,1440.0
F2,Wheat,161820.0
F2,Maize,5580.0
F2,Soyabean,301860.0
F2,Maize,900.0
F2,Wheat,65880.0
F2,Groundnut,8640.0
F2,Maize,1980.0
F2,Soyabean,522720.0
F2,Wheat,61020.0
F2,Groundnut,12960.0
F2,Maize,540.0
F2,Soyabean,345420.0
F2,Wheat,45360.0
F2,Groundnut,10800.0
F2,Maize,360.0
F2,Soyabean,125280.0
F2,Wheat,46440.0
F2,Groundnut,7920.0
F2,Maize,1440.0
F2,Rice,10440.0
F2,Wheat,23040.0
F2,Maize,180.0
F2,Groundnut,16380.0
F2,Maize,2700.0
F2,Rice,10980.0
F2,Soyabean,414360.0
F2,Maize,180.0
F2,Wheat,44460.0
F2,Groundnut,1260.0
F2,Maize,180.0
F2,Groundnut,10800.0
F2,Maize,1620.0
F2,Rice,10080.0
F2,Soyabean,256860.0
F2,Wheat,63000.0
F2,Groundnut,1440.0
F2,Maize,180.0
F2,Groundnut,8280.0
F2,Maize,1440.0
F2,Rice,7920.0
F2,Soyabean,225180.0
F2,Maize,180.0
F2,Wheat,30600.0
F2,Groundnut,180.0
F2,Groundnut,6120.0
F2,Maize,4140.0
F2,Rice,17460.0
F2,Soyabean,258480.0
F2,Wheat,27000.0
F2,Groundnut,180.0
F2,Maize,540.0
F2,Groundnut,2520.0
F2,Maize,3240.0
F2,Rice,12960.0
F2,Soyabean,270000.0
F2,Wheat,20700.0
F2,Groundnut,180.0
F2,Groundnut,2340.0
F2,Maize,4680.0
F2,Rice,10800.0
F2,Soyabean,388980.0
F2,Wheat,25920.0
F2,Groundnut,720.0
F2,Banana,50382.0
F2,Grapes,3862.8
F2,Mango,10800.0
F2,Onion,8406.0
F2,Tomato,2210.4
F2,Groundnut,1980.0
F2,Maize,3060.0
F2,Rice,7560.0
F2,Soyabean,144000.0
F2,Wheat,21600.0
F2,Groundnut,1800.0
F2,Maize,540.0
F2,Groundnut,1800.0
F2,Rice,9000.0
F2,Soyabean,367920.0
F2,Wheat,41940.0
F2,Groundnut,3600.0
F2,Groundnut,1620.0
F2,Maize,4680.0
F2,Rice,8280.0
F2,Soyabean,582480.0
F2,Wheat,76500.0
F2,Groundnut,4500.0
F2,Maize,180.0
F2,Groundnut,25.2
F2,Maize,97.2
F2,Rice,93.60000000000001
F2,Soyabean,8742.6
F2,Groundnut,16.2
F2,Maize,1.8
F2,Groundnut,900.0
F2,Maize,8100.0
F2,Rice,3240.0
F2,Soyabean,223560.0
F2,Wheat,113400.0
F2,Groundnut,900.0
F2,Maize,5580.0
F2,Rice,11160.0
F2,Soyabean,462420.0
F2,Wheat,175140.0
F2,Groundnut,1080.0
F2,Maize,7200.0
F2,Rice,5040.0
F2,Soyabean,800100.0
F2,Wheat,189720.0
F2,Groundnut,1620.0
F2,Maize,5940.0
F2,Rice,5580.0
F2,Soyabean,671580.0
F2,Wheat,106020.0
F2,Groundnut,2520.0
F2,Groundnut,1800.0
F2,Maize,4860.0
F2,Rice,2700.0
F2,Soyabean,849240.0
F2,Wheat,128700.0
F2,Groundnut,5580.0
F2,Maize,3240.0
F2,Groundnut,2160.0
F2,Maize,5220.0
F2,Rice,1440.0
F2,Soyabean,634860.0
F2,Wheat,117000.0
F2,Groundnut,8640.0
F2,Maize,720.0
F2,Groundnut,900.0
F2,Maize,2700.0
F2,Rice,2880.0
F2,Soyabean,230940.0
F2,Maize,540.0
F2,Wheat,156960.0
F2,Groundnut,12960.0
F2,Maize,71640.0
F2,Rice,2160.0
F2,Maize,5940.0
F2,Wheat,51840.0
F2,Maize,540.0
F2,Groundnut,12780.0
F2,Maize,162720.0
F2,Rice,1080.0
F2,Soyabean,3780.0
F2,Maize,8100.0
F2,Wheat,129060.0
F2,Groundnut,1800.0
F2,Maize,720.0
F2,Groundnut,11700.0
F2,Maize,135000.0
F2,Rice,720.0
F2,Soyabean,10260.0
F2,Maize,8280.0
F2,Wheat,119700.0
F2,Groundnut,1440.0
F2,Maize,900.0
F2,Groundnut,10080.0
F2,Maize,125460.0
F2,Rice,720.0
F2,Soyabean,5760.0
F2,Maize,2700.0
F2,Wheat,52560.0
F2,Groundnut,900.0
F2,Groundnut,4140.0
F2,Maize,268920.0
F2,Rice,540.0
F2,Soyabean,3600.0
F2,Maize,6660.0
F2,Wheat,62820.0
F2,Groundnut,900.0
F2,Maize,540.0
F2,Groundnut,10440.0
F2,Maize,368460.0
F2,Rice,360.0
F2,Soyabean,7380.0
F2,Maize,5220.0
F2,Wheat,72900.0
F2,Groundnut,720.0
F2,Maize,900.0
F2,Groundnut,7920.0
F2,Maize,341820.0
F2,Rice,360.0
F2,Soyabean,11160.0
F2,Maize,9360.0
F2,Wheat,72180.0
F2,Groundnut,180.0
F2,Banana,15462.0
F2,Grapes,1787.4
F2,Mango,19836.0
F2,Onion,1722.6000000000001
F2,Tomato,2271.6
F2,Groundnut,10440.0
F2,Maize,304740.0
F2,Rice,360.0
F2,Maize,5580.0
F2,Soyabean,9720.0
F2,Wheat,84960.0
F2,Groundnut,180.0
F2,Maize,360.0
F2,Groundnut,8100.0
F2,Rice,180.0
F2,Soyabean,18540.0
F2,Wheat,121680.0
F2,Groundnut,540.0
F2,Groundnut,11700.0
F2,Maize,505980.0
F2,Rice,180.0
F2,Soyabean,28080.0
F2,Maize,12780.0
F2,Wheat,219420.0
F2,Groundnut,540.0
F2,Maize,1260.0
F2,Groundnut,156.6
F2,Maize,5463.0
F2,Soyabean,248.4
F2,Maize,84.60000000000001
F2,Wheat,1936.8
F2,Groundnut,10.8
F2,Maize,5.4
F2,Groundnut,5580.0
F2,Maize,560340.0
F2,Soyabean,9180.0
F2,Maize,55.800000000000004
F2,Wheat,140580.0
F2,Groundnut,7200.0
F2,Maize,597600.0
F2,Soyabean,10260.0
F2,Maize,6480.0
F2,Wheat,158400.0
F2,Groundnut,8820.0
F2,Maize,914760.0
F2,Soyabean,29520.0
F2,Maize,24120.0
F2,Wheat,285120.0
F2,Groundnut,8100.0
F2,Maize,844740.0
F2,Soyabean,19980.0
F2,Maize,16560.0
F2,Wheat,133560.0
F2,Groundnut,360.0
F2,Maize,2520.0
F2,Groundnut,5400.0
F2,Maize,523980.0
F2,Soyabean,10440.0
F2,Maize,6300.0
F2,Wheat,38700.0
F2,Maize,1260.0
F2,Groundnut,9540.0
F2,Maize,1367640.0
F2,Soyabean,22500.0
F2,Maize,39780.0
F2,Wheat,97560.0
F2,Maize,2520.0
F2,Groundnut,1620.0
F2,Maize,316440.0
F2,Soyabean,15300.0
F2,Maize,20520.0
F2,Wheat,61020.0
F2,Maize,2700.0
F2,Maize,4860.0
F2,Rice,3060.0
F2,Maize,5400.0
F2,Wheat,36720.0
F2,Maize,540.0
F2,Groundnut,12420.0
F2,Maize,11700.0
F2,Rice,2520.0
F2,Soyabean,2340.0
F2,Maize,5040.0
F2,Wheat,83340.0
F2,Groundnut,5940.0
F2,Maize,1260.0
F2,Groundnut,15840.0
F2,Maize,10620.0
F2,Rice,3060.0
F2,Soyabean,5940.0
F2,Maize,7560.0
F2,Wheat,85500.0
F2,Groundnut,6660.0
F2,Maize,1440.0
F2,Groundnut,15120.0
F2,Maize,8280.0
F2,Rice,3600.0
F2,Soyabean,7920.0
F2,Maize,6120.0
F2,Wheat,84780.0
F2,Groundnut,5580.0
F2,Groundnut,8460.0
F2,Maize,1800.0
F2,Rice,2700.0
F2,Soyabean,13320.0
F2,Maize,6660.0
F2,Wheat,66780.0
F2,Groundnut,4320.0
F2,Maize,1800.0
F2,Groundnut,8460.0
F2,Maize,5940.0
F2,Rice,1080.0
F2,Soyabean,40500.0
F2,Maize,2340.0
F2,Wheat,53460.0
F2,Groundnut,3240.0
F2,Maize,1080.0
F2,Groundnut,6480.0
F2,Maize,4320.0
F2,Rice,1800.0
F2,Soyabean,46620.0
F2,Maize,1440.0
F2,Wheat,24840.0
F2,Groundnut,1440.0
F2,Banana,23634.0
F2,Grapes,8548.2
F2,Mango,17946.0
F2,Onion,5783.400000000001
F2,Tomato,2064.6
F2,Groundnut,7380.0
F2,Maize,4500.0
F2,Rice,1080.0
F2,Maize,4500.0
F2,Soyabean,43920.0
F2,Wheat,50400.0
F2,Groundnut,3060.0
F2,Maize,720.0
F2,Groundnut,8280.0
F2,Rice,1620.0
F2,Soyabean,71460.0
F2,Wheat,81000.0
F2,Groundnut,5220.0
F2,Groundnut,9000.0
F2,Maize,11340.0
F2,Rice,2700.0
F2,Soyabean,62100.0
F2,Maize,13860.0
F2,Wheat,120420.0
F2,Groundnut,5400.0
F2,Maize,1260.0
F2,Groundnut,84.60000000000001
F2,Maize,79.2
F2,Rice,12.6
F2,Soyabean,378.0
F2,Maize,120.60000000000001
F2,Wheat,1614.6000000000001
F2,Groundnut,32.4
F2,Maize,16.2
F2,Groundnut,5760.0
F2,Maize,15840.0
F2,Rice,720.0
F2,Soyabean,26100.0
F2,Maize,57.6
F2,Wheat,144540.0
F2,Groundnut,6660.0
F2,Maize,11520.0
F2,Rice,360.0
F2,Soyabean,63720.0
F2,Maize,8100.0
F2,Wheat,165420.0
F2,Groundnut,5400.0
F2,Maize,15120.0
F2,Rice,540.0
F2,Soyabean,173880.0
F2,Maize,8820.0
F2,Wheat,148500.0
F2,Groundnut,4500.0
F2,Maize,10260.0
F2,Rice,540.0
F2,Soyabean,212580.0
F2,Maize,3780.0
F2,Wheat,95040.0
F2,Groundnut,8640.0
F2,Maize,3780.0
F2,Groundnut,3060.0
F2,Maize,6480.0
F2,Rice,540.0
F2,Soyabean,228600.0
F2,Maize,6840.0
F2,Wheat,48600.0
F2,Groundnut,2340.0
F2,Maize,360.0
F2,Groundnut,9000.0
F2,Maize,12420.0
F2,Rice,540.0
F2,Soyabean,313560.0
F2,Maize,20700.0
F2,Wheat,102780.0
F2,Groundnut,3600.0
F2,Maize,1440.0
F2,Groundnut,4680.0
F2,Maize,8460.0
F2,Rice,180.0
F2,Soyabean,71820.0
F2,Maize,10620.0
F2,Wheat,72000.0
F2,Groundnut,1800.0
F2,Maize,1080.0
F2,Maize,180.0
F2,Rice,686700.0
F2,Wheat,11160.0
F2,Rice,347.40000000000003
F2,Groundnut,360.0
F2,Maize,720.0
F2,Rice,658440.0
F2,Soyabean,36000.0
F2,Wheat,26460.0
F2,Groundnut,360.0
F2,Rice,37980.0
F2,Groundnut,180.0
F2,Rice,392760.0
F2,Soyabean,28260.0
F2,Wheat,25380.0
F2,Groundnut,360.0
F2,Rice,20520.0
F2,Groundnut,180.0
F2,Rice,251460.0
F2,Soyabean,13860.0
F2,Wheat,13680.0
F2,Groundnut,720.0
F2,Rice,12960.0
F2,Rice,351900.0
F2,Soyabean,14760.0
F2,Wheat,19620.0
F2,Rice,15480.0
F2,Groundnut,180.0
F2,Maize,360.0
F2,Rice,342900.0
F2,Soyabean,17460.0
F2,Wheat,13680.0
F2,Groundnut,180.0
F2,Rice,12420.0
F2,Groundnut,180.0
F2,Maize,360.0
F2,Rice,475560.0
F2,Soyabean,24840.0
F2,Wheat,17280.0
F2,Groundnut,180.0
F2,Rice,13860.0
F2,Banana,4356.0
F2,Mango,22608.0
F2,Onion,4534.2
F2,Tomato,4332.6
F2,Groundnut,180.0
F2,Maize,180.0
F2,Rice,215460.0
F2,Soyabean,16020.0
F2,Wheat,7740.0
F2,Groundnut,180.0
F2,Rice,7920.0
F2,Rice,510660.0
F2,Soyabean,13680.0
F2,Wheat,16920.0
F2,Groundnut,180.0
F2,Rice,11880.0
F2,Groundnut,180.0
F2,Maize,360.0
F2,Rice,459000.0
F2,Soyabean,12960.0
F2,Wheat,22320.0
F2,Groundnut,360.0
F2,Rice,15660.0
F2,Maize,5.4
F2,Rice,5713.2
F2,Soyabean,185.4
F2,Groundnut,5.4
F2,Rice,227160.0
F2,Soyabean,18000.0
F2,Wheat,10080.0
F2,Rice,314640.0
F2,Soyabean,11520.0
F2,Wheat,18540.0
F2,Rice,465840.0
F2,Soyabean,21780.0
F2,Wheat,22500.0
F2,Rice,554760.0
F2,Soyabean,8460.0
F2,Wheat,22860.0
F2,Groundnut,72.0
F2,Rice,22860.0
F2,Rice,648900.0
F2,Soyabean,10260.0
F2,Wheat,26460.0
F2,Groundnut,180.0
F2,Rice,33660.0
F2,Rice,546300.0
F2,Soyabean,5040.0
F2,Wheat,24480.0
F2,Groundnut,180.0
F2,Rice,37386.0
F2,Rice,549720.0
F2,Soyabean,6660.0
F2,Wheat,25020.0
F2,Rice,31320.0
F2,Maize,29520.0
F2,Rice,540.0
F2,Maize,1620.0
F2,Wheat,31500.0
F2,Maize,180.0
F2,Groundnut,10260.0
F2,Maize,71820.0
F2,Rice,720.0
F2,Soyabean,73800.0
F2,Maize,2520.0
F2,Wheat,108900.0
F2,Groundnut,4860.0
F2,Maize,180.0
F2,Groundnut,8820.0
F2,Maize,50400.0
F2,Rice,180.0
F2,Soyabean,179820.0
F2,Maize,2700.0
F2,Wheat,120600.0
F2,Groundnut,4320.0
F2,Maize,180.0
F2,Groundnut,2880.0
F2,Maize,34560.0
F2,Rice,360.0
F2,Soyabean,92520.0
F2,Maize,1620.0
F2,Wheat,58140.0
F2,Groundnut,3420.0
F2,Groundnut,2880.0
F2,Maize,93780.0
F2,Rice,360.0
F2,Soyabean,183600.0
F2,Maize,1260.0
F2,Wheat,76140.0
F2,Groundnut,1080.0
F2,Maize,180.0
F2,Groundnut,1620.0
F2,Maize,92880.0
F2,Rice,180.0
F2,Soyabean,177120.0
F2,Maize,1080.0
F2,Wheat,94320.0
F2,Groundnut,1440.0
F2,Maize,180.0
F2,Groundnut,1080.0
F2,Maize,99900.0
F2,Soyabean,269820.0
F2,Maize,3960.0
F2,Wheat,86040.0
F2,Groundnut,720.0
F2,Banana,104274.0
F2,Grapes,966.6
F2,Mango,13176.0
F2,Onion,31969.8
F2,Tomato,4476.6
F2,Groundnut,360.0
F2,Maize,74700.0
F2,Maize,2160.0
F2,Soyabean,237780.0
F2,Wheat,32940.0
F2,Groundnut,180.0
F2,Maize,360.0
F2,Groundnut,360.0
F2,Soyabean,153900.0
F2,Wheat,48600.0
F2,Groundnut,180.0
F2,Groundnut,720.0
F2,Maize,117180.0
F2,Soyabean,390420.0
F2,Maize,9540.0
F2,Wheat,148500.0
F2,Groundnut,2340.0
F2,Maize,4500.0
F2,Groundnut,9.0
F2,Maize,3531.6
F2,Soyabean,6883.2
F2,Maize,131.4
F2,Wheat,2133.0
F2,Groundnut,16.2
F2,Maize,10.8
F2,Groundnut,180.0
F2,Maize,298980.0
F2,Soyabean,123660.0
F2,Maize,46.800000000000004
F2,Wheat,126000.0
F2,Maize,332640.0
F2,Soyabean,281700.0
F2,Maize,1440.0
F2,Wheat,169020.0
F2,Groundnut,360.0
F2,Maize,295380.0
F2,Soyabean,748980.0
F2,Maize,32220.0
F2,Wheat,166860.0
F2,Groundnut,720.0
F2,Maize,286560.0
F2,Soyabean,673560.0
F2,Maize,35640.0
F2,Wheat,122220.0
F2,Groundnut,3420.0
F2,Maize,180.0
F2,Groundnut,540.0
F2,Maize,63000.0
F2,Soyabean,774540.0
F2,Maize,9180.0
F2,Wheat,96480.0
F2,Groundnut,2340.0
F2,Groundnut,720.0
F2,Maize,77220.0
F2,Soyabean,862200.0
F2,Maize,75420.0
F2,Wheat,133020.0
F2,Groundnut,6660.0
F2,Maize,4680.0
F2,Groundnut,1080.0
F2,Maize,97920.0
F2,Soyabean,340380.0
F2,Maize,4860.0
F2,Wheat,171900.0
F2,Groundnut,6300.0
F2,Maize,5400.0
F2,Maize,1800.0
F2,Rice,342180.0
F2,Wheat,18360.0
F2,Rice,23.400000000000002
F2,Maize,360.0
F2,Rice,287460.0
F2,Soyabean,421740.0
F2,Wheat,37440.0
F2,Groundnut,360.0
F2,Rice,8460.0
F2,Groundnut,180.0
F2,Maize,180.0
F2,Rice,380700.0
F2,Soyabean,344160.0
F2,Maize,360.0
F2,Wheat,43560.0
F2,Groundnut,360.0
F2,Rice,8640.0
F2,Maize,180.0
F2,Rice,214560.0
F2,Soyabean,250020.0
F2,Maize,180.0
F2,Wheat,27360.0
F2,Groundnut,360.0
F2,Rice,2880.0
F2,Rice,396900.0
F2,Soyabean,272700.0
F2,Wheat,34740.0
F2,Groundnut,180.0
F2,Rice,1080.0
F2,Rice,194940.0
F2,Soyabean,258120.0
F2,Wheat,21600.0
F2,Groundnut,360.0
F2,Rice,1260.0
F2,Rice,372420.0
F2,Soyabean,292320.0
F2,Wheat,35280.0
F2,Rice,1260.0
F2,Mango,12600.0
F2,Onion,1189.8
F2,Tomato,828.0
F2,Rice,192960.0
F2,Soyabean,290700.0
F2,Wheat,21600.0
F2,Groundnut,180.0
F2,Rice,1980.0
F2,Rice,371520.0
F2,Soyabean,312660.0
F2,Wheat,39780.0
F2,Groundnut,180.0
F2,Rice,6300.0
F2,Rice,339660.0
F2,Soyabean,380340.0
F2,Wheat,44820.0
F2,Groundnut,180.0
F2,Rice,9000.0
F2,Rice,4530.6
F2,Soyabean,4039.2000000000003
F2,Groundnut,5.4
F2,Rice,240660.0
F2,Soyabean,215460.0
F2,Wheat,49500.0
F2,Maize,360.0
F2,Rice,125460.0
F2,Soyabean,111780.0
F2,Wheat,30060.0
F2,Rice,288180.0
F2,Soyabean,267480.0
F2,Wheat,66240.0
F2,Rice,359820.0
F2,Soyabean,233460.0
F2,Wheat,48780.0
F2,Rice,5940.0
F2,Rice,450900.0
F2,Soyabean,261180.0
F2,Wheat,48060.0
F2,Groundnut,36.0
F2,Maize,180.0
F2,Rice,9720.0
F2,Rice,380340.0
F2,Soyabean,159120.0
F2,Wheat,51480.0
F2,Rice,12420.0
F2,Rice,192060.0
F2,Soyabean,115740.0
F2,Wheat,32040.0
F2,Maize,180.0
F2,Rice,12240.0
F2,Maize,5221.8
F2,Maize,60840.0
F2,Rice,38160.0
F2,Maize,4500.0
F2,Wheat,42660.0
F2,Maize,180.0
F2,Groundnut,68760.0
F2,Maize,67140.0
F2,Rice,28620.0
F2,Soyabean,10260.0
F2,Maize,4140.0
F2,Wheat,47340.0
F2,Groundnut,42840.0
F2,Maize,180.0
F2,Groundnut,31320.0
F2,Maize,9720.0
F2,Rice,8460.0
F2,Soyabean,4860.0
F2,Maize,1980.0
F2,Wheat,30600.0
F2,Groundnut,12960.0
F2,Maize,180.0
F2,Groundnut,14760.0
F2,Maize,4320.0
F2,Rice,3240.0
F2,Soyabean,2340.0
F2,Maize,1080.0
F2,Wheat,16020.0
F2,Groundnut,1800.0
F2,Groundnut,38340.0
F2,Maize,20700.0
F2,Rice,10080.0
F2,Soyabean,7740.0
F2,Maize,1980.0
F2,Wheat,24120.0
F2,Groundnut,15120.0
F2,Maize,180.0
F2,Groundnut,35280.0
F2,Maize,25380.0
F2,Rice,7560.0
F2,Soyabean,3600.0
F2,Maize,2160.0
F2,Wheat,31680.0
F2,Groundnut,14040.0
F2,Groundnut,58860.0
F2,Maize,45720.0
F2,Rice,12420.0
F2,Soyabean,4860.0
F2,Maize,3060.0
F2,Wheat,50400.0
F2,Groundnut,12780.0
F2,Banana,70128.0
F2,Grapes,2511.0
F2,Mango,10530.0
F2,Onion,107544.6
F2,Tomato,1252.8
F2,Groundnut,45000.0
F2,Maize,37980.0
F2,Rice,9720.0
F2,Maize,3960.0
F2,Soyabean,5220.0
F2,Wheat,69840.0
F2,Groundnut,19800.0
F2,Maize,180.0
F2,Groundnut,32940.0
F2,Rice,9000.0
F2,Soyabean,5040.0
F2,Wheat,64440.0
F2,Groundnut,6480.0
F2,Groundnut,38340.0
F2,Maize,70740.0
F2,Rice,3780.0
F2,Soyabean,4860.0
F2,Maize,2160.0
F2,Wheat,79380.0
F2,Groundnut,11700.0
F2,Maize,900.0
F2,Groundnut,529.2
F2,Maize,1557.0
F2,Rice,63.0
F2,Soyabean,144.0
F2,Maize,45.0
F2,Wheat,1551.6000000000001
F2,Groundnut,252.0
F2,Maize,9.0
F2,Groundnut,15300.0
F2,Maize,78660.0
F2,Rice,5400.0
F2,Soyabean,19080.0
F2,Maize,50.4
F2,Wheat,65700.0
F2,Groundnut,30060.0
F2,Maize,153540.0
F2,Rice,4320.0
F2,Soyabean,33480.0
F2,Maize,11700.0
F2,Wheat,106380.0
F2,Groundnut,50220.0
F2,Maize,281700.0
F2,Rice,12060.0
F2,Soyabean,84780.0
F2,Maize,12960.0
F2,Wheat,117540.0
F2,Groundnut,21060.0
F2,Maize,231120.0
F2,Rice,9540.0
F2,Soyabean,31860.0
F2,Maize,13680.0
F2,Wheat,141480.0
F2,Groundnut,12960.0
F2,Maize,4320.0
F2,Groundnut,19260.0
F2,Maize,287460.0
F2,Rice,13320.0
F2,Soyabean,32940.0
F2,Maize,13860.0
F2,Wheat,148320.0
F2,Groundnut,13500.0
F2,Maize,1620.0
F2,Groundnut,25380.0
F2,Maize,477180.0
F2,Rice,17460.0
F2,Soyabean,29160.0
F2,Maize,10620.0
F2,Wheat,139500.0
F2,Groundnut,17280.0
F2,Maize,1800.0
F2,Groundnut,16380.0
F2,Maize,320760.0
F2,Rice,0.0
F2,Soyabean,36000.0
F2,Maize,67320.0
F2,Wheat,118260.0
F2,Groundnut,15300.0
F2,Maize,1080.0
F2,Maize,2880.0
F2,Rice,266940.0
F2,Maize,1260.0
F2,Wheat,1800.0
F2,Rice,52.2
F2,Maize,10260.0
F2,Rice,277380.0
F2,Soyabean,3060.0
F2,Wheat,2160.0
F2,Groundnut,180.0
F2,Rice,12780.0
F2,Maize,7020.0
F2,Rice,342180.0
F2,Soyabean,3060.0
F2,Wheat,1080.0
F2,Rice,18360.0
F2,Maize,6480.0
F2,Rice,193140.0
F2,Soyabean,3240.0
F2,Maize,360.0
F2,Wheat,1080.0
F2,Rice,5040.0
F2,Maize,9360.0
F2,Rice,294840.0
F2,Soyabean,4680.0
F2,Maize,720.0
F2,Wheat,1440.0
F2,Rice,8820.0
F2,Maize,7740.0
F2,Rice,134820.0
F2,Soyabean,4500.0
F2,Maize,360.0
F2,Wheat,1440.0
F2,Rice,5040.0
F2,Maize,9180.0
F2,Rice,316260.0
F2,Soyabean,6480.0
F2,Maize,1080.0
F2,Wheat,1080.0
F2,Groundnut,180.0
F2,Rice,6120.0
F2,Mango,13176.0
F2,Onion,1683.0
F2,Tomato,1173.6000000000001
F2,Maize,5040.0
F2,Rice,225360.0
F2,Maize,540.0
F2,Soyabean,5580.0
F2,Wheat,540.0
F2,Rice,1800.0
F2,Rice,399780.0
F2,Soyabean,3240.0
F2,Wheat,1440.0
F2,Rice,10440.0
F2,Maize,6480.0
F2,Rice,370980.0
F2,Soyabean,7560.0
F2,Maize,1800.0
F2,Wheat,2160.0
F2,Rice,9360.0
F2,Maize,127.8
F2,Rice,4015.8
F2,Soyabean,75.60000000000001
F2,Maize,19.8
F2,Maize,5940.0
F2,Rice,226800.0
F2,Soyabean,10980.0
F2,Maize,7.2
F2,Wheat,1440.0
F2,Maize,8820.0
F2,Rice,202500.0
F2,Soyabean,5580.0
F2,Maize,180.0
F2,Wheat,1620.0
F2,Maize,8280.0
F2,Rice,419760.0
F2,Soyabean,12420.0
F2,Maize,4500.0
F2,Wheat,1800.0
F2,Maize,2700.0
F2,Rice,328140.0
F2,Soyabean,12960.0
F2,Maize,5580.0
F2,Wheat,1440.0
F2,Rice,8640.0
F2,Maize,7740.0
F2,Rice,411840.0
F2,Soyabean,11340.0
F2,Maize,1260.0
F2,Wheat,1080.0
F2,Groundnut,36.0
F2,Maize,900.0
F2,Rice,11160.0
F2,Maize,8820.0
F2,Rice,406080.0
F2,Soyabean,6840.0
F2,Maize,4500.0
F2,Wheat,1260.0
F2,Rice,11520.0
F2,Maize,4860.0
F2,Rice,362880.0
F2,Soyabean,5400.0
F2,Maize,
F2,Wheat,2160.0
F2,Rice,8100.0
F2,Maize,360.0
F2,Rice,16200.0
F2,Soyabean,180.0
F2,Maize,900.0
F2,Wheat,105120.0
F2,Groundnut,180.0
F2,Maize,360.0
F2,Rice,280980.0
F2,Wheat,4320.0
F2,Rice,6480.0
F2,Maize,900.0
F2,Rice,416520.0
F2,Wheat,5580.0
F2,Groundnut,180.0
F2,Rice,11700.0
F2,Maize,360.0
F2,Rice,295560.0
F2,Soyabean,180.0
F2,Wheat,4320.0
F2,Maize,180.0
F2,Rice,17460.0
F2,Maize,720.0
F2,Rice,459000.0
F2,Soyabean,180.0
F2,Wheat,5220.0
F2,Rice,21420.0
F2,Mango,1800.0
F2,Onion,1123.2
F2,Maize,360.0
F2,Rice,175680.0
F2,Soyabean,180.0
F2,Wheat,2880.0
F2,Rice,5040.0
F2,Rice,488160.0
F2,Wheat,4320.0
